userid,test_group,first_visit_at,order_completed_at,time_to_order,region,marketing_group,product_review,successful_orders,average_receipt_rub,read_pushes
8f939318a81547b2aaf1cec0fc53253d,test,2022-03-20,2022-03-20,13,Moscow,email_maketing,video,11,4816,1
035689b2c0584d7fa0987cf738dfe917,test,2022-03-05,2022-03-05,6,Moscow,target,video,4,73181,31
2aff6d2f97964f6386a5f26904404eb6,test,2022-03-05,2022-03-05,14,Novosibirsk,social_media,video_and_photo,3,82105,5
34a6de819cde4d5eb25ceb992102c8fb,test,2022-03-04,2022-03-04,7,Chelyabinsk,social_media,video_and_photo,3,21187,21
992f8101d2a44e2fbf8b57f59eefa08a,test,2022-03-18,2022-03-20,60,Kazan,email_maketing,text,7,60835,27
077d0cc1c4a24a91ae39bab80ad9de5d,test,2022-03-02,2022-03-03,44,Kazan,social_media,no_reviews,4,40080,27
e51ef7c1baa9488f9f69859e99370ec7,test,2022-03-02,2022-03-03,44,Novosibirsk,social_media,no_reviews,6,45442,16
634903954dd945aa8e867a3242d27634,test,2022-03-03,2022-03-05,53,Yekaterinburg,target,text,7,38322,30
29af034bcc894e1d9711c225b68c0aa5,test,2022-03-03,2022-03-05,65,Moscow,social_media,no_reviews,4,20955,5
ce1959feaeee49f1a142b85ec86841e2,test,2022-03-12,2022-03-12,9,Saint Petersburg,target,video_and_photo,14,13048,25
64c7442268714aeea2cef7c185f8cc7b,test,2022-03-09,2022-03-10,37,Kazan,email_maketing,video_and_photo,17,62382,11
20a0c19d02e347828d4cb56915031c1a,test,2022-03-09,2022-03-09,19,region,email_maketing,photo,17,7831,2
35f0b65559ef40168df1c70331e634f7,test,2022-03-09,2022-03-11,52,Yekaterinburg,target,video,15,44517,18
7558c3eec4fc4087bb1618864ef766b9,test,2022-03-01,2022-03-03,65,Omsk,email_maketing,no_reviews,6,29442,27
37807407942748ecb3cdbd04581033b0,test,2022-03-17,2022-03-19,66,Yekaterinburg,social_media,video,9,17973,19
725da0aa754e408488cf5ca4539873d6,test,2022-03-13,2022-03-13,8,Kazan,target,photo,3,58659,10
0f0ee810db40468c9794dc453fd4f4ef,test,2022-03-08,2022-03-08,23,Omsk,target,photo,19,16589,0
30ffef942f354e71a18001e22476b01a,test,2022-03-15,2022-03-16,27,Moscow,social_media,video_and_photo,16,80382,32
2d55ec2ef23947c6a067efda3325749a,test,2022-03-10,2022-03-11,45,Chelyabinsk,social_media,video,3,32290,26
2670d98cae8340a9b6ecc374817639a8,test,2022-03-06,2022-03-07,36,Moscow,email_maketing,text,2,80114,24
f2c075e0c83245008e1e63f89b128d07,test,2022-03-06,2022-03-06,19,Chelyabinsk,social_media,video_and_photo,16,75216,4
7491fd3858584a7d8c972c626ff750db,test,2022-03-19,2022-03-20,34,Omsk,social_media,video_and_photo,15,27375,18
a18013f335024f18a858fe4d0042e526,test,2022-03-05,2022-03-05,9,Samara,email_maketing,text,12,69745,8
e3f1af52b2544a23925d0cda449fce50,test,2022-03-10,2022-03-12,56,Omsk,social_media,no_reviews,4,21912,20
3e88edbdb98b44a99bee467ab8ad14c1,test,2022-03-02,2022-03-02,17,region,email_maketing,photo,12,74561,25
7e22a2cd09c34fb9ba13c4b071dec55e,test,2022-03-19,2022-03-21,59,Moscow,social_media,video_and_photo,10,7511,10
3dc95bcaff49419db3d44e830f2202a4,test,2022-03-04,2022-03-06,49,Moscow,target,photo,2,60879,19
c50859853e6642ed96587aae4cb64673,test,2022-03-15,2022-03-17,58,Chelyabinsk,target,text,6,6494,7
c2102f61130e418780887735b1080cc9,test,2022-03-16,2022-03-16,3,Saint Petersburg,email_maketing,text,3,38190,28
5a01e290c9824bc28f1eaf769202c681,test,2022-03-11,2022-03-13,52,region,email_maketing,video_and_photo,17,79418,2
c6b1121b686d4a83ac296dde1e8ec760,test,2022-03-16,2022-03-17,37,Saint Petersburg,email_maketing,photo,11,67144,3
e97584150ef64feaaaa69226c0036b83,test,2022-03-14,2022-03-15,31,Moscow,target,video_and_photo,3,50508,17
ceb59e5ae44d43f798528e0d100d36cf,test,2022-03-04,2022-03-04,11,Novosibirsk,email_maketing,text,13,4193,7
f5a5a7988ddc4d2abcaeaee7e07f5c3a,test,2022-03-05,2022-03-07,58,Novosibirsk,target,video_and_photo,14,41221,26
8276d56c37764da59cf4b4c805b12cca,test,2022-03-02,2022-03-04,55,region,social_media,no_reviews,13,56062,9
f7d3e2542d7346b499ebf209a1eba545,test,2022-03-07,2022-03-07,3,Chelyabinsk,target,video,2,40604,26
3130a6924ddf4fedbbc3481ccc115244,test,2022-03-19,2022-03-21,52,Omsk,target,video,10,77549,9
51dcffc1bab946bcb5bec3731d8b1938,test,2022-03-03,2022-03-04,30,Novosibirsk,email_maketing,no_reviews,3,34935,30
535d07a7c4d84b878a736faa143afe40,test,2022-03-03,2022-03-04,47,Saint Petersburg,social_media,video_and_photo,13,13228,9
e0da5286933947aa8a36ed633eb4f1f9,test,2022-03-06,2022-03-08,49,Chelyabinsk,social_media,video,5,36182,16
017d4bb70b424d08a4553637d79a2c2e,test,2022-03-04,2022-03-05,46,Yekaterinburg,social_media,video_and_photo,8,24368,22
8e02bda1a0ec44188518c6584172a11a,test,2022-03-05,2022-03-07,66,region,social_media,photo,17,2853,16
c529dc8c03484619b2537420f7bdc80e,test,2022-03-09,2022-03-10,42,Moscow,target,video_and_photo,10,30329,31
3ddfd8fc68d04d2b9af7c28794d4b7b9,test,2022-03-09,2022-03-09,10,Novosibirsk,target,text,1,46348,2
2f5688ac94ae46e189443b2109dab2e3,test,2022-03-06,2022-03-06,11,Saint Petersburg,social_media,photo,6,66042,4
87b49fe73b7f436ebfd830c2af0253e9,test,2022-03-05,2022-03-05,17,Novosibirsk,target,no_reviews,1,11762,5
e44539bcf7e74996ad8d825f6c8448b4,test,2022-03-14,2022-03-15,36,Moscow,social_media,video_and_photo,19,51445,10
ff56dc121dc64abf8c00367a6b17be76,test,2022-03-20,2022-03-22,49,Moscow,email_maketing,text,19,28955,20
f1c9b8f175f44efa8c6c61272cd1fbf0,test,2022-03-13,2022-03-14,28,Moscow,target,video,11,55857,5
c599921e9f1b4dc4b8b85b6227df7380,test,2022-03-15,2022-03-15,2,Samara,target,video,15,54253,4
bb72c4adc2ee46ceaceda1d35c792855,test,2022-03-09,2022-03-09,23,Novosibirsk,social_media,no_reviews,1,45380,8
f8c784afa90f47248bfa3feefb7f33c5,test,2022-03-01,2022-03-02,26,Moscow,target,text,6,79663,14
eba3a1cefc8f487797d88d9529b1a39f,test,2022-03-10,2022-03-10,7,region,target,text,10,39810,22
75f85537a77c4599a462f78b8db56a86,test,2022-03-17,2022-03-19,59,Saint Petersburg,target,text,4,81872,16
a20cf767292c4337a239fca8de2eb512,test,2022-03-11,2022-03-12,38,Samara,social_media,text,11,62938,20
05b101843883495abe7aeaeda4c83ef3,test,2022-03-07,2022-03-09,68,Novosibirsk,email_maketing,text,7,27493,4
5bd673116040463189a48373451571e0,test,2022-03-01,2022-03-03,62,Samara,target,text,15,71634,13
4fdd5350977e4759b04cac7d6dbe35fa,test,2022-03-03,2022-03-05,64,Samara,target,video,5,43122,19
d4ab1486e9094bb48d7189c4f5c721df,test,2022-03-02,2022-03-02,14,Moscow,email_maketing,no_reviews,1,16049,23
c966289d8f764e5d9e17fa0ef965bcc8,test,2022-03-13,2022-03-14,45,Samara,social_media,photo,1,66525,1
d72e3bdc5b9c4d1097898b328eecfb2c,test,2022-03-02,2022-03-04,54,Omsk,social_media,photo,3,36346,10
d6794d8723cd4da5ba06dd48d0c05e22,test,2022-03-10,2022-03-12,60,region,target,video_and_photo,14,61103,23
d3b2aabfd5b64e1490f3d306f9c05254,test,2022-03-15,2022-03-17,55,Saint Petersburg,target,no_reviews,9,78234,22
586cde049d934e76aeefa1329e3b7fcd,test,2022-03-10,2022-03-11,35,Omsk,target,text,18,29833,2
428b0d86501e4bdb8a11168c0142901c,test,2022-03-15,2022-03-17,69,region,social_media,text,13,64668,24
5c1c4d87667141648646b20b63e8e8b7,test,2022-03-17,2022-03-18,25,Omsk,social_media,text,10,36718,1
81cbed7bdec1474ab59943d1daa60862,test,2022-03-12,2022-03-13,38,Kazan,social_media,text,15,35902,13
b50328620b854342b5f2a11a104efe0e,test,2022-03-19,2022-03-21,49,Saint Petersburg,target,no_reviews,14,10833,31
60f217f5b6b242199d270e55ebe1e8d4,test,2022-03-02,2022-03-03,44,Kazan,social_media,video,5,25992,5
8f9ddaf0f82643b1b309f87a7b4a9408,test,2022-03-17,2022-03-19,48,Novosibirsk,email_maketing,text,12,2624,15
23f89c83aa0c42ec9e44c1d035d5234a,test,2022-03-17,2022-03-19,59,Novosibirsk,target,video,16,11263,4
9c4970e07e5b49fb98a42259d1e19c95,test,2022-03-01,2022-03-01,14,Kazan,email_maketing,text,2,63553,20
259e23a761394de88a4c15488bd45fca,test,2022-03-10,2022-03-12,69,Moscow,email_maketing,photo,5,30878,12
9c43044a74c74ad8a010ff7b3fb0f495,test,2022-03-08,2022-03-09,27,region,social_media,no_reviews,10,65673,17
cfee4596a796460fb51d4d7c01b4d208,test,2022-03-06,2022-03-06,23,Kazan,email_maketing,photo,18,33463,25
a8e7b0e9a2d7485aa5bcf570f968e6ad,test,2022-03-08,2022-03-08,3,Chelyabinsk,target,text,1,25815,24
61f12a923c9640b9b5b2868db6adeb0e,test,2022-03-04,2022-03-06,50,region,target,video,9,47164,7
d5efc6e458ef41289cf4edf250068b43,test,2022-03-05,2022-03-06,28,Omsk,email_maketing,video_and_photo,19,13025,15
11f0dc25b48542ee89012e4d7d4758f9,test,2022-03-04,2022-03-05,30,Moscow,target,video,13,33531,28
f20e1c6a237e4648aff13a8964112720,test,2022-03-01,2022-03-02,38,Moscow,target,no_reviews,14,3921,14
9191af04eff24f06aaf54fcc03f48077,test,2022-03-03,2022-03-05,53,region,social_media,no_reviews,15,12527,26
83e8a070e7de423ba5e8cf476d478c6b,test,2022-03-10,2022-03-10,12,region,target,video_and_photo,14,28701,2
f16f2c356e804b0eb08f71f92915dcba,test,2022-03-09,2022-03-11,59,Kazan,email_maketing,video,16,40853,10
4c9bcd7743264a0c816e52f16b434159,test,2022-03-19,2022-03-21,51,Kazan,target,no_reviews,4,72517,8
4f1f82935a1b4340b7822e0ac52d3f70,test,2022-03-01,2022-03-03,69,Omsk,target,video_and_photo,13,80429,8
bb5fa6318a054dbbbe456a20d2985870,test,2022-03-15,2022-03-15,10,Yekaterinburg,social_media,photo,6,53060,3
d52fe7c519e649e5b389c9d2272cc809,test,2022-03-18,2022-03-20,69,Moscow,social_media,photo,17,48944,8
3e21cc88775342a89dd5974f4b7e5c41,test,2022-03-10,2022-03-10,14,region,social_media,text,13,8421,27
a4da3dd708aa4561998bd203f3b9c465,test,2022-03-20,2022-03-22,57,Omsk,target,text,8,79286,6
8761ea86354044bf9ee2b284c61b472b,test,2022-03-05,2022-03-05,10,region,email_maketing,no_reviews,4,10397,32
32446f1388e84de39ba12cfb1d47d09a,test,2022-03-08,2022-03-09,42,Novosibirsk,target,photo,5,71217,24
1a02190bf542426aa9134a6e51577579,test,2022-03-04,2022-03-06,68,Omsk,social_media,text,19,72364,22
cf88324472b64ab6bbdc527f43b950b0,test,2022-03-12,2022-03-12,2,Moscow,social_media,no_reviews,17,35646,1
e5c13ebae9454ec88085fec774efa38e,test,2022-03-08,2022-03-08,14,Samara,email_maketing,video_and_photo,12,8488,20
fe6c99842797462db2e88b4de1117c17,test,2022-03-12,2022-03-14,62,Kazan,target,no_reviews,3,4606,2
987900df34374ab397c20332aee46a03,test,2022-03-20,2022-03-22,50,Omsk,email_maketing,text,12,81174,30
a08f8475498943369e62875aaf308dde,test,2022-03-03,2022-03-05,57,Yekaterinburg,social_media,video,11,47409,27
500da6506cd64e2ea1a9b08442f12db7,test,2022-03-09,2022-03-11,67,Chelyabinsk,target,photo,17,65365,3
5a53a7236f4f42ebaaca7027fa263de1,test,2022-03-10,2022-03-10,19,Moscow,email_maketing,no_reviews,14,55587,2
ff315d86da234384b80649aaae5a10f4,test,2022-03-17,2022-03-17,3,Moscow,email_maketing,text,19,77624,8
5ae79dff13fd402cb1850b91e4866e8a,test,2022-03-16,2022-03-18,59,Omsk,target,text,11,5494,17
8e8f4260cbb04dbaa3804d79cd319a93,test,2022-03-01,2022-03-02,39,Samara,email_maketing,photo,8,41772,21
b5046f30fdeb4760aa63e7b8bab783e8,test,2022-03-07,2022-03-08,47,Yekaterinburg,email_maketing,video,9,36482,12
d0245ffad15d422882f708fd63894efa,test,2022-03-09,2022-03-11,56,Saint Petersburg,social_media,no_reviews,10,18460,29
ef86dbcd5db44beb963f1b28fb16bd51,test,2022-03-09,2022-03-11,58,Chelyabinsk,target,photo,7,83364,18
fb2c8ac3a118490a8024a86c635efd03,test,2022-03-18,2022-03-18,19,Saint Petersburg,target,photo,7,53651,5
cd9862cfec4c4f7790bf636fca8f6ff5,test,2022-03-02,2022-03-03,45,Samara,social_media,video,13,48179,17
2f65eada9d374c37be2e5a40ba6c53f5,test,2022-03-07,2022-03-09,64,region,target,no_reviews,5,25881,23
44de0a179a244fbaaafd0c4e436cb6e8,test,2022-03-09,2022-03-11,69,Chelyabinsk,social_media,video,4,61322,7
db0e4d82bd2e4e53a8bae3515b77ec5e,test,2022-03-05,2022-03-07,69,Samara,target,text,11,48894,15
5df9d63249434eb294e2e08ae448eeab,test,2022-03-16,2022-03-16,23,Chelyabinsk,social_media,photo,3,49947,18
3740740fca75401b8e9e61bbabcd440b,test,2022-03-08,2022-03-09,24,Moscow,email_maketing,video_and_photo,8,48068,4
439bdda960294851b4f6598385a54401,test,2022-03-12,2022-03-13,29,Omsk,email_maketing,text,3,7999,6
82f6aa28f03d41be9ce91b2b1c5d7ca1,test,2022-03-14,2022-03-16,52,Kazan,target,photo,13,77652,22
f6910c38d74147f3b7bd24a5551a552d,test,2022-03-13,2022-03-15,48,Moscow,social_media,video_and_photo,3,5587,27
9196d40366ab402189a483f5d8fa1d84,test,2022-03-04,2022-03-06,55,Kazan,target,text,12,59518,10
8465abc0c85c4c6e9165f19ab971dc9d,test,2022-03-17,2022-03-17,19,Saint Petersburg,email_maketing,video,10,23104,12
6a2449b1b21d4a99bc348c310ea8e938,test,2022-03-05,2022-03-06,31,Saint Petersburg,email_maketing,video,7,23694,27
2b330739a8df4af98fc81a741632e4b8,test,2022-03-16,2022-03-16,17,Yekaterinburg,social_media,no_reviews,2,60561,14
04704793f6ed42cebb10eee4624baeba,test,2022-03-15,2022-03-17,55,region,email_maketing,video_and_photo,19,14673,10
535eda8a5e154eb59266de6eba260944,test,2022-03-01,2022-03-03,65,Chelyabinsk,email_maketing,text,12,27276,15
bf2df7a28f3440609c6884fd0851bd90,test,2022-03-15,2022-03-17,64,Kazan,social_media,no_reviews,17,54207,32
7a5c20e72c4547f4856bcb4056c7b793,test,2022-03-02,2022-03-03,33,Yekaterinburg,target,no_reviews,10,44856,25
70b4c3dfaff8420d8537b1c45bf944e5,test,2022-03-09,2022-03-09,4,Novosibirsk,social_media,video_and_photo,5,53905,7
5721784fcc4040bd95f781e5bad80426,test,2022-03-02,2022-03-02,18,Saint Petersburg,target,video_and_photo,14,77419,32
1cbb417889e14ddeac0d460fd028ff84,test,2022-03-03,2022-03-04,36,Kazan,email_maketing,video_and_photo,3,76964,11
0ae9832fe5b94bafbb9520f9a36e353b,test,2022-03-11,2022-03-13,65,Saint Petersburg,social_media,text,14,28036,30
04d19da6d8c141bf89f9d6967712f8cf,test,2022-03-05,2022-03-06,32,Saint Petersburg,target,video,17,10721,16
42932a7c1ddc4d2f8ef8287f89051668,test,2022-03-10,2022-03-12,53,Novosibirsk,social_media,text,14,76426,2
ef32fbdb8f87497f85fb01051b5e0ad0,test,2022-03-13,2022-03-14,27,Yekaterinburg,social_media,no_reviews,3,60624,31
a968a93392664e30afb67216d978e456,test,2022-03-11,2022-03-12,28,Samara,social_media,video_and_photo,13,11405,19
a602a4ce06db48f1a75761f3c3d190f4,test,2022-03-11,2022-03-11,20,Omsk,target,no_reviews,15,29846,18
f8eaac5bb5b5475b8ef2c3313940ce13,test,2022-03-15,2022-03-15,11,Moscow,email_maketing,text,14,34074,17
ce13479695d2456ba07b7fb176291424,test,2022-03-08,2022-03-10,50,region,target,photo,15,66327,17
6a25c9fd0d9649feb7fd7e7d1a806aea,test,2022-03-08,2022-03-09,39,Saint Petersburg,email_maketing,photo,16,4134,12
094977c57300418e9177a397f07d25ea,test,2022-03-11,2022-03-13,66,Chelyabinsk,target,text,7,1908,10
344e0c1a1aad40b2897b18b00f1a1ad0,test,2022-03-17,2022-03-18,45,Kazan,target,video_and_photo,2,22090,12
a37ae4577dd746ac997a27807ea3ffe5,test,2022-03-11,2022-03-12,38,Novosibirsk,social_media,no_reviews,12,1529,31
b1b74def5ecd437ea22fb81288ea0279,test,2022-03-12,2022-03-13,45,Kazan,target,photo,16,55138,16
fc6547e9205145bb9f27986abcee9486,test,2022-03-13,2022-03-14,45,region,target,video_and_photo,19,33442,26
86271929114d4a20aceecce244531496,test,2022-03-19,2022-03-20,39,Saint Petersburg,email_maketing,video_and_photo,1,83341,21
dc1e3b13881b4810a52a5c5d7abf39cd,test,2022-03-04,2022-03-05,25,Yekaterinburg,email_maketing,photo,13,47217,5
abb46b740b7f45288b80d81215abfda4,test,2022-03-07,2022-03-09,63,Novosibirsk,target,photo,10,40959,8
16ee29dc53124ebcbd49db48a4f8f901,test,2022-03-18,2022-03-18,6,Saint Petersburg,social_media,no_reviews,9,72578,13
f69298b693cc4d94b1d766ea68b76f48,test,2022-03-06,2022-03-07,40,Novosibirsk,social_media,photo,11,63056,1
2b8c4d44d85543489053142589c93066,test,2022-03-08,2022-03-10,65,Kazan,email_maketing,photo,16,41057,11
8e1d649469b94d86af9607a70397369f,test,2022-03-11,2022-03-12,26,Yekaterinburg,email_maketing,text,5,52195,1
1cf66753e825452592635f538a8a3c4c,test,2022-03-10,2022-03-11,25,Yekaterinburg,social_media,video_and_photo,4,13203,0
b31008df27ce4eaca201043095d8a101,test,2022-03-06,2022-03-06,6,Saint Petersburg,email_maketing,video,9,48641,13
492e3825df064867b0a6449d32237800,test,2022-03-12,2022-03-14,59,Saint Petersburg,social_media,video_and_photo,12,78305,23
144914427a9b4fa88215df71bf1ee618,test,2022-03-07,2022-03-09,50,Moscow,email_maketing,photo,10,10641,26
e8efe9e701fc44b299e106678f5a6b08,test,2022-03-01,2022-03-03,57,Yekaterinburg,email_maketing,no_reviews,19,31962,28
04923ed2745940499724b5aace998821,test,2022-03-19,2022-03-20,40,Yekaterinburg,email_maketing,no_reviews,18,2870,4
75c75f08bfdd4be99e396a2b5d4a2f61,test,2022-03-11,2022-03-11,14,Novosibirsk,target,photo,4,82513,29
4aae318dd76e4227b0fdd926f75d7a24,test,2022-03-08,2022-03-08,2,Omsk,target,text,11,27324,23
418c4a0d20934726924592285bb1aa7c,test,2022-03-15,2022-03-15,7,Moscow,email_maketing,video,13,25834,5
c67692d350a14f5ca11af219b4c77c62,test,2022-03-09,2022-03-10,24,Chelyabinsk,target,video_and_photo,5,13007,3
ef4a8b91105b4cc7abe78c2fa29989f7,test,2022-03-03,2022-03-04,41,Chelyabinsk,target,photo,18,24005,19
56b646b0806843f4ab7e2e944632ec36,test,2022-03-18,2022-03-20,56,Kazan,target,text,17,63977,11
5b6d96b8134748c69fcdc86492285347,test,2022-03-17,2022-03-17,3,Chelyabinsk,email_maketing,no_reviews,1,74455,8
f08abc4924fe468b8b6576b198e8d72e,test,2022-03-10,2022-03-11,34,Moscow,target,video_and_photo,4,42047,13
ae3ea0fc72ea4341b89d344f687d8ecf,test,2022-03-03,2022-03-05,67,Novosibirsk,social_media,video_and_photo,7,15494,7
76040091971f44659f5dad683fdbdd23,test,2022-03-04,2022-03-06,60,Novosibirsk,target,video,3,46886,32
74020eedb00841649224ccc967bf46fb,test,2022-03-20,2022-03-20,21,Omsk,social_media,text,4,53568,2
fd919490bded4bc88700e16381eb6e86,test,2022-03-07,2022-03-07,3,Omsk,social_media,no_reviews,2,66582,28
e10d9afbed5a4960a1519ac74ed2e7d7,test,2022-03-10,2022-03-11,44,Yekaterinburg,email_maketing,video_and_photo,12,22739,15
a3926f7057434130856386f6bf0ae88c,test,2022-03-19,2022-03-21,61,Moscow,target,video,8,31915,22
74d336221afd45b89837ff74d65171de,test,2022-03-16,2022-03-18,64,Kazan,target,photo,18,44661,24
a3dc4a41b79b4d5d9ee3638ec90fa2c4,test,2022-03-13,2022-03-13,16,Moscow,email_maketing,no_reviews,9,13739,16
345e8a6018c34cd4bd2388e19e79f5c1,test,2022-03-12,2022-03-12,5,Moscow,social_media,video,12,80009,22
56556e1d4910444f9c9b35d30fde371e,test,2022-03-13,2022-03-14,45,Novosibirsk,social_media,text,2,33933,17
9403d0d754b74d129d7639bcfd46f659,test,2022-03-18,2022-03-19,25,Samara,target,text,13,61587,15
3aa1801d186f424992083d997c88d0a3,test,2022-03-17,2022-03-19,51,Kazan,social_media,no_reviews,6,82269,15
5a2c52b71265434aba6e65117c8e6cf1,test,2022-03-10,2022-03-11,35,region,target,video,4,19623,24
b7243892382c4712b382a6057e5c1ca1,test,2022-03-19,2022-03-20,35,Moscow,target,photo,14,44511,2
d29864f4f1294011a8e010c19d09b69a,test,2022-03-09,2022-03-11,61,Omsk,social_media,no_reviews,19,46770,18
a2652bf8ad6d41b882074cb082cfde0e,test,2022-03-04,2022-03-06,54,Saint Petersburg,social_media,photo,6,76630,25
96f8b267f04249aca075abb79a3f33bd,test,2022-03-04,2022-03-04,6,Novosibirsk,target,photo,12,7231,17
5725d49756cc42ff8f8890d1f6514f22,test,2022-03-18,2022-03-19,27,Samara,target,video,18,4190,22
a47079b6556f4ceeb089387e966fe205,test,2022-03-08,2022-03-08,4,Novosibirsk,social_media,text,10,34456,7
4eca5db9720347fc89e17f2f4849d5df,test,2022-03-09,2022-03-10,31,Moscow,email_maketing,no_reviews,9,13863,6
aabbb5e8b47b4b29a5bb0a3635bb7ca9,test,2022-03-11,2022-03-13,60,Moscow,email_maketing,video,9,26630,20
ac82c52dbeb44320935296afb54bd658,test,2022-03-07,2022-03-07,21,Chelyabinsk,target,video,10,76272,27
6b2cb83de64a42798be7d1efdaf3d859,test,2022-03-20,2022-03-21,34,Samara,email_maketing,text,6,73596,14
6160a377912f430aa0ab5906ef2751eb,test,2022-03-15,2022-03-15,16,Novosibirsk,social_media,text,18,79713,11
ae42b6b6adfb49efb9bd37b00d619749,test,2022-03-03,2022-03-05,61,Novosibirsk,email_maketing,video_and_photo,12,48380,8
117fe2d48fdc4ecaaf759ad18bad5535,test,2022-03-11,2022-03-11,6,Samara,social_media,no_reviews,7,36448,28
67889dea9e1945f9a93bf8c12cd4b234,test,2022-03-19,2022-03-19,4,Saint Petersburg,target,photo,16,19702,25
dd575f1965d445f0bc9496a2d31e55b0,test,2022-03-14,2022-03-14,11,Kazan,target,video_and_photo,6,68228,11
f0086f0b9eb54daea57123145dbd2777,test,2022-03-02,2022-03-04,48,Samara,social_media,video_and_photo,14,58549,31
eeea2ce7a260496e859828b5ec48b409,test,2022-03-03,2022-03-03,6,Samara,email_maketing,photo,18,53285,11
e85dfdf7cb0c4e1b94c682102bdccf41,test,2022-03-11,2022-03-12,24,Novosibirsk,email_maketing,text,4,51021,11
814718b65bab4415a984b0e11a481f01,test,2022-03-19,2022-03-20,25,Omsk,email_maketing,video_and_photo,4,12908,13
dbff47faa3414ecdb58064de443cdf57,test,2022-03-05,2022-03-05,13,Moscow,social_media,photo,12,77767,3
d94219570f794dfdb8221db7e8779e66,test,2022-03-08,2022-03-09,43,Kazan,target,text,7,7794,5
96f814310d414af386b35aa4ec94c1dd,test,2022-03-20,2022-03-20,21,Saint Petersburg,target,photo,8,45160,28
a1853adf7cfa40e98c1d16be178cdcae,test,2022-03-01,2022-03-02,47,Kazan,social_media,no_reviews,6,18734,29
ff88a6ca800244be85a85cad475b78ae,test,2022-03-11,2022-03-11,20,region,social_media,text,7,59795,0
78916cef1f644f708ea4e44013651632,test,2022-03-12,2022-03-12,9,Yekaterinburg,target,no_reviews,6,58839,11
fc762699a4fc417ba88198b0b10e507a,test,2022-03-03,2022-03-04,41,Samara,target,no_reviews,19,30817,10
f3d74232563c433f941ecef30c92f2e2,test,2022-03-09,2022-03-10,35,Yekaterinburg,social_media,video,18,81914,31
e96fa95c336e4c80807d3dd749518bf6,test,2022-03-16,2022-03-17,46,Saint Petersburg,target,photo,7,4391,10
14862ddc1ba941ebbd9c4fa7e2ed2cc5,test,2022-03-01,2022-03-02,45,Saint Petersburg,social_media,video_and_photo,5,55201,9
c6f9727bedb84bc28e9993c6c39b3175,test,2022-03-16,2022-03-17,45,Novosibirsk,social_media,video,15,83696,3
ca3617441ead4b4b9ad154f97fc336de,test,2022-03-05,2022-03-07,71,Kazan,social_media,text,6,65108,4
